id_absencia,id_colaborador,data_absencia,tipo_absencia,justificada,dias_ausencia,horas_ausencia
1838,283,2022-12-16,Atestado,1,2,16
1839,283,2024-03-30,Atestado,1,2,16
1840,284,2021-04-22,Atestado,1,2,16
1841,284,2020-12-10,Atestado,1,2,16
1842,284,2020-08-29,Atestado,1,2,16
1843,284,2021-01-10,Atestado,1,1,8
1844,284,2019-11-21,Atestado,1,2,16
1845,284,2020-03-11,Atestado,1,2,16
1846,284,2022-07-02,Atestado,1,1,8
1847,285,2023-11-29,Licença curta,1,2,16
1848,285,2023-03-10,Atraso,1,0,4
1849,285,2025-07-06,Atraso,1,0,3
1850,285,2025-08-20,Falta injustificada,0,3,24
1851,285,2020-10-05,Atraso,1,0,2
1852,285,2022-12-26,Licença curta,1,3,24
1853,285,2020-12-27,Atraso,1,0,3
1854,285,2021-03-19,Falta injustificada,0,1,8
1855,285,2023-12-04,Atestado,1,1,8
1856,287,2025-04-11,Atestado,1,1,8
1857,287,2022-11-24,Atestado,1,1,8
1858,287,2022-11-05,Atraso,1,0,3
1859,287,2021-12-16,Atraso,1,0,2
1860,287,2022-07-19,Atestado,1,3,24
1861,287,2022-03-26,Atestado,1,1,8
1862,287,2025-12-05,Atestado,1,1,8
1863,287,2025-03-30,Atraso,1,0,1
1864,287,2022-01-30,Falta injustificada,0,1,8
1865,287,2022-07-06,Atestado,1,2,16
1866,287,2023-01-15,Atestado,1,2,16
1867,287,2023-09-14,Licença curta,1,2,16
1868,287,2024-06-12,Atestado,1,3,24
1869,287,2024-11-25,Atraso,1,0,1
1870,287,2020-10-29,Atestado,1,2,16
1871,287,2021-09-15,Atestado,1,1,8
1872,287,2021-07-04,Atestado,1,2,16
1873,287,2021-10-10,Atraso,1,0,2
1874,287,2024-12-08,Atestado,1,3,24
1875,287,2025-05-08,Atestado,1,2,16
1876,287,2024-04-29,Falta injustificada,0,2,16
1877,287,2020-02-12,Atraso,1,0,1
1878,288,2023-03-24,Licença curta,1,3,24
1879,288,2024-07-10,Atestado,1,3,24
1880,288,2024-05-25,Licença curta,1,3,24
1881,288,2024-08-19,Atestado,1,2,16
1882,288,2025-12-23,Falta injustificada,0,1,8
1883,288,2023-12-01,Atestado,1,1,8
1884,288,2021-02-25,Atestado,1,2,16
1885,289,2024-05-07,Atestado,1,2,16
1886,289,2025-04-26,Atestado,1,2,16
1887,290,2025-06-10,Atraso,1,0,4
1888,290,2025-09-17,Atestado,1,2,16
1889,291,2023-04-16,Atestado,1,3,24
1890,291,2024-10-17,Atraso,1,0,2
1891,291,2022-02-15,Atestado,1,2,16
1892,291,2025-05-07,Licença curta,1,2,16
1893,291,2025-02-16,Atraso,1,0,1
1894,291,2019-02-15,Atestado,1,1,8
1895,291,2020-06-27,Licença curta,1,4,32
1896,291,2025-02-19,Atestado,1,3,24
1897,292,2025-07-24,Atestado,1,3,24
1898,292,2024-06-27,Falta injustificada,0,3,24
1899,292,2025-12-10,Atraso,1,0,4
1900,292,2023-04-10,Atraso,1,0,1
1901,292,2023-03-21,Atestado,1,1,8
1902,292,2023-04-10,Licença curta,1,2,16
1903,292,2024-01-29,Atestado,1,2,16
1904,292,2022-02-19,Atestado,1,2,16
1905,292,2021-09-09,Licença curta,1,4,32
1906,293,2024-09-03,Atraso,1,0,1
1907,293,2024-01-05,Atestado,1,3,24
1908,293,2023-03-10,Licença curta,1,2,16
1909,293,2022-06-11,Licença curta,1,2,16
1910,294,2025-01-01,Atestado,1,3,24
1911,294,2022-03-19,Atestado,1,1,8
1912,294,2025-11-07,Atestado,1,3,24
1913,294,2024-08-07,Atestado,1,2,16
1914,295,2024-09-12,Falta injustificada,0,1,8
1915,295,2024-12-09,Atestado,1,1,8
1916,295,2025-12-09,Atestado,1,2,16
1917,296,2021-08-23,Atraso,1,0,1
1918,296,2020-10-08,Atestado,1,1,8
1919,296,2021-09-22,Atestado,1,3,24
1920,296,2024-05-04,Falta injustificada,0,1,8
1921,296,2023-07-24,Licença curta,1,2,16
1922,296,2022-08-05,Atestado,1,3,24
1923,296,2018-08-02,Atestado,1,1,8
1924,296,2022-02-15,Atestado,1,2,16
1925,296,2022-11-05,Atestado,1,1,8
1926,296,2019-09-14,Atraso,1,0,1
1927,296,2019-11-28,Licença curta,1,5,40
1928,296,2023-10-28,Falta injustificada,0,3,24
1929,296,2019-03-26,Licença curta,1,5,40
1930,297,2025-12-31,Atestado,1,1,8
1931,298,2020-08-13,Atraso,1,0,4
1932,298,2021-06-19,Atraso,1,0,1
1933,298,2022-08-19,Atestado,1,2,16
1934,298,2024-06-25,Atestado,1,1,8
1935,298,2022-08-22,Atestado,1,3,24
1936,299,2021-11-30,Atestado,1,3,24
1937,299,2024-10-17,Atraso,1,0,1
1938,299,2024-08-13,Falta injustificada,0,2,16
1939,299,2022-04-28,Atestado,1,1,8
1940,299,2020-10-26,Atraso,1,0,1
1941,300,2021-05-19,Atestado,1,2,16
1942,300,2020-07-01,Falta injustificada,0,2,16
1943,300,2022-07-20,Falta injustificada,0,3,24
1944,300,2023-06-21,Falta injustificada,0,3,24
1945,300,2025-04-14,Atestado,1,2,16
1946,301,2024-05-21,Falta injustificada,0,3,24
1947,301,2022-01-05,Atestado,1,3,24
1948,301,2022-04-21,Atestado,1,2,16
1949,301,2025-06-01,Atraso,1,0,2
1950,301,2024-05-08,Atestado,1,2,16
1951,301,2025-09-20,Licença curta,1,4,32
1952,301,2023-12-26,Atraso,1,0,3
1953,301,2025-03-25,Atestado,1,1,8
1954,302,2022-11-11,Atestado,1,1,8
1955,302,2022-03-14,Atestado,1,3,24
1956,302,2023-10-02,Atestado,1,2,16
1957,302,2022-12-24,Atestado,1,2,16
1958,302,2023-07-18,Atestado,1,1,8
1959,302,2023-08-28,Atraso,1,0,1
1960,302,2023-04-17,Licença curta,1,2,16
1961,302,2022-10-19,Atestado,1,3,24
1962,303,2025-05-24,Falta injustificada,0,1,8
1963,304,2025-07-21,Atraso,1,0,4
1964,304,2025-08-20,Licença curta,1,4,32
1965,304,2025-11-28,Atestado,1,1,8
1966,305,2024-12-23,Atestado,1,2,16
1967,306,2021-09-27,Atestado,1,3,24
1968,306,2020-02-11,Falta injustificada,0,2,16
1969,306,2019-11-11,Atestado,1,1,8
1970,306,2022-04-06,Atraso,1,0,2
1971,306,2023-09-24,Falta injustificada,0,2,16
1972,307,2019-05-09,Atraso,1,0,2
1973,307,2019-06-20,Atestado,1,1,8
1974,307,2018-11-29,Atestado,1,1,8
1975,307,2019-08-16,Atestado,1,1,8
1976,307,2019-07-02,Falta injustificada,0,1,8
1977,307,2018-05-29,Atestado,1,3,24
1978,307,2020-02-25,Atraso,1,0,3
1979,307,2020-02-05,Atestado,1,3,24
1980,308,2024-09-29,Atestado,1,2,16
1981,308,2024-05-31,Atraso,1,0,3
1982,308,2025-07-17,Falta injustificada,0,2,16
1983,308,2025-11-07,Atraso,1,0,1
1984,308,2023-12-31,Atraso,1,0,2
1985,308,2024-07-25,Atraso,1,0,2
1986,309,2021-07-12,Atestado,1,1,8
1987,309,2022-09-21,Atestado,1,1,8
1988,309,2022-01-30,Atestado,1,2,16
1989,309,2023-12-02,Atestado,1,2,16
1990,309,2023-11-26,Falta injustificada,0,1,8
1991,309,2021-10-12,Falta injustificada,0,3,24
1992,309,2022-09-04,Atestado,1,3,24
1993,309,2023-10-09,Atestado,1,1,8
1994,309,2023-12-16,Atraso,1,0,1
1995,309,2022-11-18,Atraso,1,0,1
1996,309,2022-03-22,Atestado,1,1,8
1997,309,2021-06-01,Atestado,1,3,24
1998,310,2025-06-29,Atraso,1,0,2
1999,311,2021-10-21,Atestado,1,2,16
2000,311,2021-03-18,Atestado,1,3,24
2001,311,2024-03-14,Atraso,1,0,4
2002,311,2021-09-15,Atestado,1,1,8
2003,311,2019-12-11,Atraso,1,0,1
2004,311,2022-11-19,Atraso,1,0,2
2005,311,2021-07-16,Atestado,1,2,16
2006,312,2023-11-15,Falta injustificada,0,1,8
2007,312,2022-04-15,Licença curta,1,2,16
2008,312,2025-10-29,Atestado,1,1,8
2009,313,2023-02-21,Atestado,1,3,24
2010,313,2020-12-05,Atestado,1,3,24
2011,313,2025-03-18,Atestado,1,3,24
2012,313,2024-04-03,Falta injustificada,0,3,24
2013,313,2024-09-05,Atestado,1,3,24
2014,313,2025-09-10,Atestado,1,1,8
2015,315,2025-06-28,Atestado,1,3,24
2016,315,2025-04-05,Atestado,1,2,16
2017,315,2024-07-17,Atestado,1,3,24
2018,315,2024-05-29,Licença curta,1,2,16
2019,316,2024-05-25,Atestado,1,1,8
2020,316,2023-09-07,Atraso,1,0,3
2021,316,2024-05-20,Atestado,1,1,8
2022,316,2023-05-28,Atraso,1,0,2
2023,316,2022-10-18,Atraso,1,0,1
2024,316,2022-05-16,Atestado,1,2,16
2025,316,2022-06-10,Atestado,1,1,8
2026,316,2024-03-04,Atestado,1,1,8
2027,316,2022-08-21,Falta injustificada,0,1,8
2028,316,2022-10-28,Atestado,1,3,24
2029,317,2022-02-13,Atraso,1,0,2
2030,317,2022-02-10,Falta injustificada,0,1,8
2031,317,2024-11-24,Falta injustificada,0,3,24
2032,317,2021-06-12,Atestado,1,2,16
2033,317,2023-11-09,Falta injustificada,0,3,24
2034,318,2025-06-16,Atestado,1,3,24
2035,319,2024-05-14,Atraso,1,0,3
2036,319,2025-04-21,Atestado,1,2,16
2037,319,2024-12-26,Atestado,1,1,8
2038,319,2024-06-08,Atraso,1,0,2
2039,319,2024-05-20,Atestado,1,1,8
2040,320,2025-01-14,Atestado,1,2,16
2041,320,2024-01-05,Atraso,1,0,2
2042,320,2023-02-14,Atestado,1,2,16
2043,320,2024-10-23,Atestado,1,1,8
2044,320,2025-03-22,Licença curta,1,3,24
2045,320,2025-08-11,Atestado,1,1,8
2046,321,2020-11-10,Falta injustificada,0,3,24
2047,321,2025-01-22,Atestado,1,2,16
2048,321,2024-02-19,Atraso,1,0,1
2049,321,2023-12-27,Atestado,1,2,16
2050,321,2020-09-25,Atestado,1,1,8
2051,321,2025-06-15,Falta injustificada,0,1,8
2052,321,2022-10-17,Licença curta,1,4,32
2053,321,2024-10-16,Atraso,1,0,4
2054,321,2023-11-06,Atestado,1,2,16
2055,321,2021-01-22,Atestado,1,3,24
2056,321,2023-07-01,Falta injustificada,0,3,24
2057,321,2021-06-14,Atestado,1,2,16
2058,322,2022-12-23,Atestado,1,3,24
2059,322,2024-04-06,Atestado,1,3,24
2060,322,2024-08-15,Atestado,1,3,24
2061,322,2023-03-11,Atestado,1,2,16
2062,322,2023-06-06,Atestado,1,3,24
2063,322,2024-03-24,Atestado,1,3,24
2064,322,2025-02-23,Atestado,1,1,8
2065,322,2024-04-28,Atestado,1,1,8
2066,322,2025-11-09,Atestado,1,3,24
2067,323,2024-09-20,Atestado,1,2,16
2068,323,2025-01-25,Atraso,1,0,1
2069,323,2025-10-17,Atestado,1,3,24
2070,323,2023-07-05,Atestado,1,3,24
2071,323,2025-07-01,Atestado,1,3,24
2072,323,2022-04-12,Atestado,1,1,8
2073,323,2022-04-28,Falta injustificada,0,3,24
2074,323,2022-11-25,Atraso,1,0,3
2075,323,2023-12-08,Atestado,1,1,8
2076,324,2025-11-21,Falta injustificada,0,1,8
2077,324,2025-05-26,Falta injustificada,0,1,8
2078,324,2025-06-25,Atestado,1,2,16
2079,325,2024-09-11,Atraso,1,0,1
2080,325,2024-02-17,Falta injustificada,0,1,8
2081,325,2023-09-22,Atestado,1,2,16
2082,325,2023-11-15,Falta injustificada,0,3,24
2083,326,2018-06-26,Atestado,1,1,8
2084,326,2024-10-06,Atestado,1,2,16
2085,326,2021-09-29,Atestado,1,1,8
2086,326,2021-03-06,Falta injustificada,0,2,16
2087,326,2025-04-11,Atraso,1,0,2
2088,327,2020-02-14,Atraso,1,0,1
2089,327,2025-07-08,Falta injustificada,0,2,16
2090,327,2022-11-29,Atestado,1,1,8
2091,328,2021-10-25,Atestado,1,3,24
2092,328,2022-12-17,Atestado,1,2,16
2093,328,2021-12-18,Licença curta,1,3,24
2094,328,2025-04-18,Licença curta,1,2,16
2095,328,2022-01-12,Falta injustificada,0,3,24
2096,328,2021-09-28,Atestado,1,3,24
2097,328,2023-07-11,Atestado,1,3,24
2098,328,2022-11-08,Atraso,1,0,1
2099,328,2021-04-21,Atestado,1,2,16
2100,328,2019-04-25,Atestado,1,1,8
2101,328,2024-10-04,Atestado,1,1,8
2102,328,2021-05-28,Atestado,1,1,8
2103,328,2020-10-31,Atestado,1,1,8
2104,328,2020-08-27,Atestado,1,1,8
2105,328,2021-03-12,Atestado,1,3,24
2106,329,2023-10-02,Atestado,1,1,8
2107,329,2021-12-30,Atestado,1,3,24
2108,329,2021-02-10,Atestado,1,2,16
2109,329,2023-04-17,Falta injustificada,0,2,16
2110,329,2021-08-05,Falta injustificada,0,3,24
2111,329,2021-10-12,Atestado,1,1,8
2112,330,2023-12-31,Atestado,1,1,8
2113,330,2022-01-13,Falta injustificada,0,2,16
2114,330,2022-06-11,Licença curta,1,5,40
2115,330,2021-07-02,Licença curta,1,4,32
2116,330,2024-08-21,Atestado,1,1,8
2117,330,2023-04-11,Atestado,1,2,16
2118,330,2023-06-25,Atestado,1,1,8
2119,330,2024-07-10,Licença curta,1,5,40
2120,330,2023-12-26,Atestado,1,3,24
2121,330,2024-02-08,Atestado,1,1,8
2122,330,2024-08-25,Atestado,1,1,8
2123,330,2023-07-10,Atestado,1,2,16
2124,330,2020-03-05,Atestado,1,2,16
2125,330,2025-12-01,Falta injustificada,0,3,24
2126,331,2024-03-16,Atraso,1,0,2
2127,331,2025-04-30,Atestado,1,3,24
2128,331,2024-04-08,Atestado,1,2,16
2129,331,2024-11-04,Atestado,1,2,16
2130,331,2024-08-20,Atestado,1,2,16
2131,332,2024-05-27,Atraso,1,0,1
2132,332,2024-12-01,Falta injustificada,0,3,24
2133,332,2025-07-05,Falta injustificada,0,1,8
2134,332,2024-09-06,Atraso,1,0,3
2135,332,2023-07-31,Falta injustificada,0,3,24
2136,332,2025-06-12,Atestado,1,1,8
2137,333,2023-07-16,Atestado,1,1,8
2138,333,2022-09-11,Atraso,1,0,1
2139,333,2022-09-29,Atestado,1,3,24
2140,334,2024-02-22,Atestado,1,2,16
2141,334,2024-04-24,Falta injustificada,0,2,16
2142,334,2024-04-04,Atestado,1,3,24
2143,334,2024-02-20,Atestado,1,2,16
2144,334,2024-10-15,Falta injustificada,0,2,16
2145,335,2025-06-28,Licença curta,1,2,16
2146,335,2024-11-02,Atestado,1,1,8
2147,336,2025-04-20,Atraso,1,0,3
2148,337,2019-11-02,Atraso,1,0,2
2149,337,2019-03-19,Atestado,1,1,8
2150,337,2019-12-24,Atestado,1,2,16
2151,337,2019-09-25,Falta injustificada,0,3,24
2152,337,2020-02-16,Atestado,1,3,24
2153,338,2025-08-03,Atestado,1,2,16
2154,338,2025-08-19,Atestado,1,1,8
2155,338,2025-05-18,Atestado,1,2,16
2156,338,2024-02-08,Licença curta,1,3,24
2157,338,2023-02-01,Atestado,1,2,16
2158,338,2021-12-02,Atraso,1,0,3
2159,338,2023-10-03,Atestado,1,3,24
2160,338,2025-09-09,Falta injustificada,0,3,24
2161,339,2025-03-31,Atestado,1,3,24
2162,340,2021-09-13,Falta injustificada,0,2,16
2163,340,2025-02-24,Atestado,1,3,24
2164,340,2021-09-11,Atestado,1,2,16
2165,340,2022-10-26,Falta injustificada,0,3,24
2166,340,2021-11-08,Licença curta,1,2,16
2167,341,2021-12-11,Atestado,1,1,8
2168,341,2024-11-25,Falta injustificada,0,3,24
2169,341,2023-06-12,Falta injustificada,0,2,16
2170,341,2025-04-01,Falta injustificada,0,3,24
2171,341,2021-09-27,Atestado,1,3,24
2172,341,2022-05-07,Atestado,1,2,16
2173,341,2022-03-21,Atestado,1,2,16
2174,341,2022-09-15,Atestado,1,3,24
2175,341,2022-12-25,Atraso,1,0,3
2176,342,2021-04-11,Falta injustificada,0,3,24
2177,342,2022-02-28,Atestado,1,2,16
2178,342,2021-10-03,Atestado,1,2,16
2179,342,2022-08-02,Atestado,1,2,16
2180,343,2025-01-22,Atestado,1,3,24
2181,343,2025-09-18,Atestado,1,1,8
2182,343,2021-06-14,Falta injustificada,0,3,24
2183,343,2024-01-19,Atestado,1,2,16
2184,343,2025-05-28,Falta injustificada,0,1,8
2185,343,2022-05-07,Atestado,1,3,24
2186,343,2022-01-06,Licença curta,1,5,40
2187,344,2021-12-27,Atestado,1,1,8
2188,344,2020-06-03,Atestado,1,2,16
2189,344,2018-07-21,Atestado,1,1,8
2190,344,2019-04-27,Falta injustificada,0,3,24
2191,344,2023-03-22,Atestado,1,3,24
2192,344,2023-03-18,Atestado,1,3,24
2193,345,2024-02-07,Atestado,1,3,24
2194,346,2024-10-14,Atestado,1,1,8
2195,346,2024-01-27,Falta injustificada,0,2,16
2196,346,2024-02-06,Atestado,1,3,24
2197,347,2023-07-07,Atestado,1,1,8
2198,347,2025-06-27,Atestado,1,1,8
2199,347,2025-07-30,Atestado,1,1,8
2200,347,2025-04-14,Falta injustificada,0,3,24
2201,347,2023-12-14,Atraso,1,0,3
2202,347,2023-10-20,Atestado,1,1,8
2203,348,2021-08-16,Atestado,1,3,24
2204,348,2022-04-27,Atraso,1,0,2
2205,348,2025-10-31,Licença curta,1,3,24
2206,348,2022-10-01,Atestado,1,2,16
2207,348,2023-10-07,Atestado,1,3,24
2208,348,2024-10-17,Atraso,1,0,2
2209,348,2021-11-27,Atraso,1,0,1
2210,348,2024-11-11,Falta injustificada,0,1,8
2211,348,2021-09-28,Falta injustificada,0,2,16
2212,349,2021-10-17,Atestado,1,2,16
2213,349,2022-01-05,Falta injustificada,0,2,16
2214,349,2021-09-03,Atestado,1,2,16
2215,349,2021-06-24,Atraso,1,0,1
2216,349,2024-08-06,Atestado,1,1,8
2217,349,2023-12-29,Licença curta,1,5,40
2218,349,2025-01-31,Licença curta,1,2,16
2219,349,2021-05-14,Atestado,1,1,8
2220,349,2022-10-21,Atraso,1,0,1
2221,349,2025-07-12,Atestado,1,1,8
2222,349,2025-01-16,Atestado,1,3,24
2223,350,2023-03-19,Licença curta,1,2,16
2224,350,2024-02-29,Falta injustificada,0,3,24
2225,350,2023-01-07,Atraso,1,0,4
2226,350,2025-01-31,Atestado,1,3,24
2227,350,2025-11-23,Falta injustificada,0,2,16
2228,350,2025-09-14,Atraso,1,0,4
2229,351,2025-07-13,Atestado,1,2,16
2230,351,2025-04-14,Falta injustificada,0,2,16
2231,352,2025-09-01,Atestado,1,3,24
2232,353,2023-06-13,Atestado,1,2,16
2233,353,2022-04-15,Atestado,1,2,16
2234,353,2024-01-26,Falta injustificada,0,2,16
2235,353,2020-03-29,Atraso,1,0,1
2236,354,2023-05-30,Atestado,1,2,16
2237,354,2020-07-16,Atestado,1,1,8
2238,354,2024-07-16,Atestado,1,3,24
2239,354,2023-12-03,Atestado,1,3,24
2240,354,2020-12-21,Atraso,1,0,2
2241,354,2019-09-15,Atestado,1,3,24
2242,355,2022-12-25,Atestado,1,3,24
2243,355,2023-11-11,Atestado,1,3,24
2244,355,2023-09-09,Atraso,1,0,4
2245,355,2024-05-11,Atestado,1,2,16
2246,355,2025-10-05,Atestado,1,3,24
2247,355,2025-12-27,Falta injustificada,0,2,16
2248,355,2025-03-07,Atestado,1,2,16
2249,355,2025-12-30,Atestado,1,1,8
2250,356,2023-01-23,Licença curta,1,4,32
2251,356,2023-02-20,Atestado,1,3,24
2252,356,2025-01-23,Atraso,1,0,1
2253,356,2023-04-20,Atestado,1,3,24
2254,356,2024-11-13,Atestado,1,3,24
2255,356,2025-07-14,Atraso,1,0,1
2256,357,2022-02-28,Atestado,1,3,24
2257,357,2024-12-22,Atestado,1,2,16
2258,357,2020-06-15,Atestado,1,2,16
2259,357,2024-05-04,Atraso,1,0,3
2260,357,2024-11-18,Atestado,1,3,24
2261,357,2020-09-01,Falta injustificada,0,3,24
2262,358,2023-04-14,Atestado,1,2,16
2263,358,2024-07-12,Atestado,1,1,8
2264,358,2025-02-12,Atestado,1,1,8
2265,358,2024-01-16,Falta injustificada,0,3,24
2266,358,2025-07-11,Atestado,1,3,24
2267,358,2023-12-15,Atestado,1,1,8
2268,358,2021-11-03,Licença curta,1,5,40
2269,358,2025-08-04,Atestado,1,1,8
2270,358,2022-10-25,Atestado,1,3,24
2271,358,2024-03-14,Licença curta,1,5,40
2272,358,2022-01-25,Atestado,1,2,16
2273,358,2021-10-09,Atestado,1,2,16
2274,358,2024-11-03,Atraso,1,0,1
2275,358,2024-02-27,Atraso,1,0,1
2276,358,2022-06-23,Atestado,1,1,8
2277,358,2022-04-24,Atestado,1,1,8
2278,358,2025-05-07,Atestado,1,3,24
2279,359,2025-10-07,Falta injustificada,0,1,8
2280,359,2024-02-07,Atestado,1,2,16
2281,359,2025-10-23,Atestado,1,1,8
2282,359,2024-04-03,Falta injustificada,0,2,16
2283,359,2024-11-17,Atestado,1,2,16
2284,359,2024-06-03,Atestado,1,3,24
2285,359,2024-07-11,Atestado,1,3,24
2286,359,2025-02-20,Falta injustificada,0,3,24
2287,359,2024-02-25,Atestado,1,3,24
2288,359,2024-03-09,Atraso,1,0,1
2289,360,2023-12-01,Atestado,1,3,24
2290,360,2024-12-26,Falta injustificada,0,2,16
2291,360,2021-06-05,Falta injustificada,0,3,24
2292,360,2022-10-14,Atraso,1,0,2
2293,360,2025-10-22,Licença curta,1,3,24
2294,360,2024-02-24,Atestado,1,3,24
2295,360,2021-04-13,Atraso,1,0,2
2296,360,2024-07-12,Falta injustificada,0,2,16
2297,361,2024-07-25,Falta injustificada,0,3,24
2298,361,2025-08-03,Atestado,1,3,24
2299,361,2025-07-16,Licença curta,1,5,40
2300,362,2024-11-01,Atestado,1,1,8
2301,362,2022-06-11,Falta injustificada,0,2,16
2302,362,2021-03-26,Atestado,1,2,16
2303,362,2020-12-02,Falta injustificada,0,1,8
2304,362,2020-12-08,Licença curta,1,4,32
2305,362,2022-01-17,Atraso,1,0,1
2306,362,2021-03-28,Licença curta,1,4,32
2307,362,2021-05-13,Falta injustificada,0,2,16
2308,362,2024-03-14,Atestado,1,3,24
2309,362,2019-12-15,Atestado,1,2,16
2310,362,2020-08-18,Atestado,1,3,24
2311,362,2025-12-10,Atraso,1,0,1
2312,362,2022-01-24,Atestado,1,2,16
2313,363,2023-01-31,Falta injustificada,0,2,16
2314,363,2022-12-02,Falta injustificada,0,3,24
2315,363,2022-04-02,Atestado,1,3,24
2316,363,2023-10-04,Licença curta,1,3,24
2317,363,2022-03-13,Atestado,1,2,16
2318,363,2021-12-03,Atestado,1,3,24
2319,364,2024-12-06,Falta injustificada,0,2,16
2320,364,2021-05-22,Atestado,1,2,16
2321,364,2022-03-22,Atraso,1,0,1
2322,364,2025-05-16,Atestado,1,3,24
2323,364,2024-11-16,Atestado,1,1,8
2324,364,2022-12-11,Atestado,1,1,8
2325,364,2020-02-25,Falta injustificada,0,3,24
2326,364,2023-05-11,Atestado,1,2,16
2327,364,2025-05-26,Atestado,1,3,24
2328,364,2021-02-24,Atestado,1,2,16
2329,364,2025-02-17,Falta injustificada,0,3,24
2330,364,2022-03-09,Atraso,1,0,1
2331,364,2025-04-26,Falta injustificada,0,2,16
2332,364,2023-12-28,Atestado,1,1,8
2333,364,2023-07-03,Falta injustificada,0,1,8
2334,364,2022-02-16,Atestado,1,3,24
2335,364,2022-04-16,Atestado,1,3,24
2336,364,2020-05-10,Falta injustificada,0,1,8
2337,364,2025-03-26,Licença curta,1,5,40
2338,364,2023-02-14,Atestado,1,3,24
2339,365,2022-01-15,Licença curta,1,2,16
2340,365,2024-08-26,Atestado,1,2,16
2341,365,2024-12-28,Atestado,1,3,24
2342,365,2025-07-25,Atraso,1,0,1
2343,365,2024-02-28,Atestado,1,2,16
2344,365,2024-08-21,Atestado,1,1,8
2345,365,2023-06-06,Atraso,1,0,1
2346,365,2023-06-03,Atraso,1,0,2
2347,365,2022-06-11,Atestado,1,3,24
2348,365,2024-09-01,Atestado,1,1,8
2349,365,2021-09-21,Atestado,1,2,16
2350,365,2020-11-10,Falta injustificada,0,3,24
2351,365,2023-08-31,Falta injustificada,0,2,16
2352,365,2022-02-02,Atestado,1,3,24
2353,365,2021-10-18,Atestado,1,2,16
2354,365,2025-08-31,Falta injustificada,0,2,16
2355,365,2021-11-17,Atraso,1,0,2
2356,366,2023-03-23,Atraso,1,0,4
2357,366,2023-04-09,Falta injustificada,0,3,24
2358,366,2023-02-22,Atestado,1,3,24
2359,366,2025-09-12,Atestado,1,1,8
2360,367,2025-03-14,Atraso,1,0,4
2361,367,2025-10-19,Atestado,1,1,8
2362,367,2024-08-07,Atestado,1,2,16
2363,367,2025-05-20,Atraso,1,0,2
2364,368,2024-05-14,Licença curta,1,3,24
2365,368,2022-08-15,Atestado,1,1,8
2366,368,2023-06-18,Falta injustificada,0,2,16
2367,368,2022-12-19,Atestado,1,1,8
2368,369,2020-09-20,Atestado,1,3,24
2369,369,2023-03-15,Atestado,1,3,24
2370,369,2024-04-08,Atestado,1,1,8
2371,369,2023-12-08,Falta injustificada,0,1,8
2372,369,2019-10-15,Atestado,1,1,8
2373,369,2022-02-08,Falta injustificada,0,2,16
2374,369,2024-11-19,Licença curta,1,4,32
2375,369,2021-05-04,Falta injustificada,0,3,24
2376,369,2023-08-13,Falta injustificada,0,3,24
2377,370,2025-09-06,Falta injustificada,0,3,24
2378,370,2024-01-20,Atestado,1,2,16
2379,370,2025-08-16,Atestado,1,2,16
2380,370,2024-07-28,Atraso,1,0,1
2381,370,2025-07-29,Falta injustificada,0,3,24
2382,372,2023-08-12,Atestado,1,2,16
2383,372,2018-10-01,Atestado,1,1,8
2384,372,2019-12-05,Falta injustificada,0,1,8
2385,372,2019-12-27,Atestado,1,2,16
2386,372,2025-10-24,Licença curta,1,3,24
2387,372,2018-11-17,Atestado,1,3,24
2388,372,2025-01-16,Atestado,1,3,24
2389,373,2025-03-12,Atestado,1,2,16
2390,373,2020-11-16,Falta injustificada,0,3,24
2391,373,2021-11-05,Atestado,1,2,16
2392,373,2025-03-31,Atestado,1,3,24
2393,373,2024-09-05,Atraso,1,0,1
2394,373,2023-03-01,Atestado,1,3,24
2395,373,2021-03-21,Atraso,1,0,2
2396,373,2020-12-06,Atraso,1,0,2
2397,373,2023-06-19,Falta injustificada,0,1,8
2398,373,2025-11-04,Atraso,1,0,1
2399,373,2021-11-21,Atraso,1,0,2
2400,373,2024-05-12,Atestado,1,3,24
2401,373,2020-01-14,Atestado,1,2,16
2402,373,2025-10-31,Atestado,1,3,24
2403,374,2023-12-04,Falta injustificada,0,1,8
2404,374,2024-02-04,Falta injustificada,0,3,24
2405,374,2024-03-16,Falta injustificada,0,3,24
2406,374,2025-10-10,Atraso,1,0,3
2407,374,2025-08-13,Atestado,1,3,24
2408,375,2020-10-17,Atraso,1,0,1
2409,375,2021-09-23,Atestado,1,3,24
2410,375,2020-09-19,Atestado,1,1,8
2411,375,2021-06-03,Atraso,1,0,4
2412,375,2019-06-18,Falta injustificada,0,3,24
2413,375,2024-06-01,Atestado,1,2,16
2414,376,2025-05-11,Atestado,1,1,8
2415,376,2025-05-14,Atestado,1,3,24
2416,376,2025-06-23,Atestado,1,3,24
2417,377,2025-07-02,Atraso,1,0,2
2418,378,2019-04-21,Atestado,1,3,24
2419,378,2021-03-13,Atestado,1,1,8
2420,378,2019-04-08,Atestado,1,1,8
2421,378,2023-12-30,Falta injustificada,0,2,16
2422,378,2022-05-25,Atestado,1,3,24
2423,378,2020-03-29,Licença curta,1,5,40
2424,378,2025-09-12,Atestado,1,1,8
2425,378,2021-02-07,Atraso,1,0,2
2426,378,2021-09-09,Atestado,1,1,8
2427,378,2024-02-22,Atraso,1,0,2
