id_hora_extra,id_colaborador,data_hora_extra,horas_extras,horas_banco,tipo_lancamento
1515,215,2024-08-13,4.65,0.0,Hora extra paga
1516,215,2018-07-31,4.74,0.0,Compensação
1517,215,2023-01-16,3.37,0.0,Compensação
1518,215,2023-09-23,3.5,0.0,Hora extra paga
1519,215,2024-09-23,4.07,4.07,Banco de horas positivo
1520,215,2020-03-06,3.59,0.0,Hora extra paga
1521,215,2019-08-20,2.59,0.0,Hora extra paga
1522,215,2021-08-05,3.32,0.0,Hora extra paga
1523,215,2019-06-11,4.0,0.0,Hora extra paga
1524,215,2023-07-07,1.62,0.0,Hora extra paga
1525,215,2021-08-02,0.66,0.0,Hora extra paga
1526,215,2023-03-10,0.93,0.93,Banco de horas positivo
1527,215,2024-05-06,6.89,0.0,Hora extra paga
1528,215,2019-09-21,3.52,0.0,Hora extra paga
1529,215,2021-02-01,3.27,0.0,Hora extra paga
1530,216,2025-04-15,1.0,0.0,Hora extra paga
1531,216,2022-05-30,0.18,0.18,Banco de horas positivo
1532,216,2024-01-26,2.17,2.17,Banco de horas positivo
1533,216,2021-08-13,1.34,1.34,Banco de horas positivo
1534,216,2025-09-25,2.62,0.0,Hora extra paga
1535,216,2022-10-16,1.58,1.58,Banco de horas positivo
1536,216,2024-02-04,7.09,0.0,Hora extra paga
1537,216,2022-09-10,1.74,0.0,Hora extra paga
1538,216,2025-11-21,9.17,0.0,Hora extra paga
1539,216,2022-01-24,3.97,0.0,Compensação
1540,216,2023-08-23,8.01,0.0,Hora extra paga
1541,216,2022-12-12,9.64,9.64,Banco de horas positivo
1542,217,2024-04-07,6.46,0.0,Hora extra paga
1543,217,2024-07-12,4.84,0.0,Compensação
1544,217,2023-10-30,3.16,3.16,Banco de horas positivo
1545,217,2024-04-09,1.27,0.0,Hora extra paga
1546,217,2025-04-28,4.09,0.0,Hora extra paga
1547,217,2025-12-10,5.15,0.0,Hora extra paga
1548,217,2022-03-16,0.96,0.96,Banco de horas positivo
1549,217,2024-09-23,1.13,0.0,Hora extra paga
1550,217,2024-01-27,3.2,0.0,Compensação
1551,217,2023-01-11,2.32,2.32,Banco de horas positivo
1552,217,2024-09-18,3.0,0.0,Hora extra paga
1553,218,2025-05-30,3.12,3.12,Banco de horas positivo
1554,218,2024-09-09,3.52,0.0,Hora extra paga
1555,218,2025-10-13,1.98,1.98,Banco de horas positivo
1556,218,2025-01-29,4.46,4.46,Banco de horas positivo
1557,218,2024-09-10,1.52,0.0,Hora extra paga
1558,218,2023-06-13,2.21,0.0,Compensação
1559,218,2024-10-11,8.49,0.0,Hora extra paga
1560,219,2023-03-20,4.18,4.18,Banco de horas positivo
1561,219,2024-08-09,2.79,0.0,Hora extra paga
1562,219,2022-10-09,4.03,4.03,Banco de horas positivo
1563,219,2023-01-25,5.22,0.0,Hora extra paga
1564,219,2025-10-24,0.22,0.0,Hora extra paga
1565,220,2020-01-13,5.7,0.0,Hora extra paga
1566,220,2020-09-21,1.04,0.0,Hora extra paga
1567,220,2020-11-15,3.2,0.0,Hora extra paga
1568,220,2020-12-29,4.56,4.56,Banco de horas positivo
1569,220,2021-07-04,5.79,5.79,Banco de horas positivo
1570,220,2020-02-20,8.68,0.0,Hora extra paga
1571,220,2024-11-02,6.79,6.79,Banco de horas positivo
1572,220,2023-07-14,4.02,4.02,Banco de horas positivo
1573,221,2022-06-09,10.27,0.0,Hora extra paga
1574,221,2024-12-18,4.72,4.72,Banco de horas positivo
1575,221,2023-03-13,0.78,0.0,Hora extra paga
1576,221,2024-12-13,0.86,0.0,Hora extra paga
1577,221,2021-04-22,3.22,0.0,Hora extra paga
1578,221,2023-01-10,2.48,0.0,Hora extra paga
1579,221,2021-09-10,0.56,0.0,Compensação
1580,222,2021-09-14,2.47,0.0,Hora extra paga
1581,222,2023-12-20,2.16,2.16,Banco de horas positivo
1582,222,2021-09-30,1.66,1.66,Banco de horas positivo
1583,222,2023-09-05,2.5,0.0,Hora extra paga
1584,222,2025-02-19,4.19,0.0,Hora extra paga
1585,222,2025-05-23,5.09,0.0,Hora extra paga
1586,222,2021-08-27,2.74,2.74,Banco de horas positivo
1587,222,2022-08-01,8.17,0.0,Hora extra paga
1588,222,2025-12-23,7.38,7.38,Banco de horas positivo
1589,222,2024-08-25,1.68,0.0,Hora extra paga
1590,222,2024-04-28,12.0,0.0,Hora extra paga
1591,222,2025-07-12,2.87,2.87,Banco de horas positivo
1592,222,2025-08-19,1.39,0.0,Hora extra paga
1593,222,2024-06-03,5.22,0.0,Compensação
1594,223,2025-01-21,3.37,0.0,Hora extra paga
1595,223,2022-09-29,5.81,0.0,Hora extra paga
1596,223,2021-09-10,1.81,0.0,Hora extra paga
1597,223,2022-11-22,1.36,0.0,Hora extra paga
1598,223,2022-04-17,5.13,0.0,Hora extra paga
1599,223,2021-12-04,1.72,0.0,Hora extra paga
1600,223,2022-11-01,4.1,0.0,Hora extra paga
1601,223,2024-07-04,2.48,0.0,Hora extra paga
1602,224,2023-02-17,4.36,0.0,Hora extra paga
1603,224,2022-12-26,1.77,0.0,Hora extra paga
1604,224,2025-04-24,5.92,0.0,Hora extra paga
1605,224,2025-09-03,2.52,0.0,Hora extra paga
1606,224,2023-11-19,1.9,0.0,Hora extra paga
1607,225,2023-12-21,10.67,0.0,Compensação
1608,225,2024-03-21,10.42,10.42,Banco de horas positivo
1609,225,2025-06-29,3.23,3.23,Banco de horas positivo
1610,225,2022-06-12,4.61,0.0,Hora extra paga
1611,226,2022-09-30,4.17,0.0,Hora extra paga
1612,226,2023-05-06,2.65,0.0,Compensação
1613,226,2020-08-30,1.33,1.33,Banco de horas positivo
1614,226,2020-11-23,1.24,0.0,Hora extra paga
1615,226,2020-10-04,1.76,1.76,Banco de horas positivo
1616,226,2023-12-14,9.5,0.0,Compensação
1617,226,2024-04-19,4.56,0.0,Hora extra paga
1618,226,2024-04-09,2.76,0.0,Hora extra paga
1619,226,2023-10-31,6.73,0.0,Hora extra paga
1620,226,2022-04-23,6.28,0.0,Hora extra paga
1621,226,2025-02-22,3.73,0.0,Hora extra paga
1622,226,2021-05-20,4.41,0.0,Hora extra paga
1623,226,2022-04-18,1.51,0.0,Hora extra paga
1624,226,2023-08-06,6.52,0.0,Compensação
1625,227,2025-08-27,4.07,0.0,Hora extra paga
1626,228,2022-10-16,10.42,0.0,Hora extra paga
1627,228,2022-05-23,0.58,0.0,Hora extra paga
1628,228,2021-08-26,5.38,5.38,Banco de horas positivo
1629,228,2023-01-12,4.66,0.0,Hora extra paga
1630,228,2023-07-01,1.16,0.0,Hora extra paga
1631,228,2023-06-29,2.23,2.23,Banco de horas positivo
1632,228,2025-03-19,6.89,6.89,Banco de horas positivo
1633,228,2022-12-04,3.81,0.0,Hora extra paga
1634,228,2025-10-16,0.38,0.38,Banco de horas positivo
1635,228,2025-07-16,3.1,0.0,Hora extra paga
1636,228,2024-07-05,12.0,12.0,Banco de horas positivo
1637,228,2024-10-29,1.49,1.49,Banco de horas positivo
1638,229,2023-11-07,0.67,0.0,Hora extra paga
1639,229,2023-10-31,2.17,0.0,Compensação
1640,229,2024-03-14,3.96,0.0,Hora extra paga
1641,229,2023-09-18,3.86,0.0,Hora extra paga
1642,229,2021-09-10,3.64,0.0,Hora extra paga
1643,229,2023-03-31,3.46,0.0,Hora extra paga
1644,229,2025-11-02,5.66,0.0,Hora extra paga
1645,229,2023-11-09,1.17,0.0,Hora extra paga
1646,230,2024-10-05,12.0,0.0,Compensação
1647,230,2024-06-24,2.39,0.0,Hora extra paga
1648,230,2024-01-25,4.08,0.0,Hora extra paga
1649,230,2024-11-24,4.15,0.0,Hora extra paga
1650,231,2024-12-09,5.76,0.0,Hora extra paga
1651,231,2025-03-30,4.07,0.0,Hora extra paga
1652,231,2025-01-28,2.88,0.0,Compensação
1653,231,2025-06-06,1.26,0.0,Hora extra paga
1654,231,2025-04-19,2.15,0.0,Hora extra paga
1655,231,2025-01-04,2.4,0.0,Hora extra paga
1656,231,2025-07-25,3.12,0.0,Hora extra paga
1657,232,2022-10-25,1.17,0.0,Hora extra paga
1658,232,2025-11-08,2.54,2.54,Banco de horas positivo
1659,233,2023-06-03,1.56,0.0,Compensação
1660,233,2021-10-29,5.49,5.49,Banco de horas positivo
1661,233,2021-12-11,4.26,0.0,Hora extra paga
1662,233,2020-11-04,5.31,0.0,Hora extra paga
1663,233,2020-07-10,0.68,0.0,Hora extra paga
1664,233,2024-01-18,8.67,0.0,Hora extra paga
1665,233,2025-03-11,11.99,11.99,Banco de horas positivo
1666,233,2018-09-10,2.07,2.07,Banco de horas positivo
1667,233,2023-02-19,0.46,0.0,Hora extra paga
1668,233,2019-11-01,3.74,0.0,Hora extra paga
1669,233,2021-02-01,3.79,0.0,Hora extra paga
1670,233,2022-07-06,5.01,0.0,Hora extra paga
1671,233,2021-04-06,4.32,0.0,Hora extra paga
1672,233,2022-11-26,3.63,0.0,Hora extra paga
1673,233,2022-08-23,1.46,0.0,Hora extra paga
1674,233,2019-11-01,6.88,0.0,Hora extra paga
1675,233,2025-06-21,4.18,4.18,Banco de horas positivo
1676,233,2020-06-07,4.96,4.96,Banco de horas positivo
1677,233,2023-01-24,6.71,0.0,Hora extra paga
1678,233,2022-02-21,6.01,0.0,Hora extra paga
1679,233,2021-08-11,9.93,9.93,Banco de horas positivo
1680,233,2018-12-22,4.73,0.0,Hora extra paga
1681,233,2019-08-02,5.2,0.0,Hora extra paga
1682,233,2022-10-25,5.37,0.0,Hora extra paga
1683,233,2025-06-18,1.98,1.98,Banco de horas positivo
1684,233,2022-02-11,3.69,0.0,Hora extra paga
1685,233,2025-02-19,2.17,0.0,Hora extra paga
1686,233,2025-03-10,2.55,2.55,Banco de horas positivo
1687,233,2022-04-05,1.92,1.92,Banco de horas positivo
1688,233,2020-12-07,4.54,0.0,Hora extra paga
1689,234,2022-05-14,3.14,3.14,Banco de horas positivo
1690,234,2022-02-12,1.36,1.36,Banco de horas positivo
1691,234,2025-12-17,2.61,0.0,Hora extra paga
1692,234,2025-11-07,2.84,0.0,Compensação
1693,234,2024-06-14,6.2,0.0,Hora extra paga
1694,234,2022-12-19,1.62,0.0,Hora extra paga
1695,234,2023-02-11,10.07,0.0,Hora extra paga
1696,234,2022-09-24,3.58,0.0,Hora extra paga
1697,234,2023-01-18,2.23,0.0,Hora extra paga
1698,234,2022-12-02,1.38,0.0,Hora extra paga
1699,234,2023-09-19,4.79,0.0,Hora extra paga
1700,234,2023-01-30,8.05,0.0,Hora extra paga
1701,234,2024-08-07,1.07,0.0,Compensação
1702,234,2024-06-19,3.06,3.06,Banco de horas positivo
1703,236,2025-10-12,0.48,0.48,Banco de horas positivo
1704,236,2025-10-03,2.56,0.0,Compensação
1705,236,2024-11-03,7.7,7.7,Banco de horas positivo
1706,236,2025-05-07,4.82,0.0,Hora extra paga
1707,236,2023-11-08,12.0,0.0,Hora extra paga
1708,236,2024-11-14,10.83,0.0,Hora extra paga
1709,237,2025-06-11,6.58,0.0,Compensação
1710,238,2019-07-11,3.73,0.0,Hora extra paga
1711,238,2023-02-23,2.21,2.21,Banco de horas positivo
1712,238,2019-01-30,3.13,0.0,Hora extra paga
1713,238,2019-12-07,0.7,0.0,Hora extra paga
1714,238,2019-08-28,0.68,0.68,Banco de horas positivo
1715,238,2020-10-02,0.46,0.0,Hora extra paga
1716,238,2021-12-02,1.17,0.0,Hora extra paga
1717,238,2019-11-22,4.51,0.0,Hora extra paga
1718,238,2019-10-22,2.39,0.0,Hora extra paga
1719,238,2022-12-12,2.75,0.0,Hora extra paga
1720,238,2024-05-31,6.41,6.41,Banco de horas positivo
1721,238,2021-08-02,5.11,0.0,Hora extra paga
1722,238,2024-10-01,5.39,5.39,Banco de horas positivo
1723,238,2024-07-26,1.87,0.0,Compensação
1724,238,2025-12-10,4.74,0.0,Hora extra paga
1725,238,2023-02-15,3.27,3.27,Banco de horas positivo
1726,238,2019-06-11,12.0,0.0,Hora extra paga
1727,238,2018-11-03,0.82,0.0,Hora extra paga
1728,239,2024-11-16,1.89,1.89,Banco de horas positivo
1729,239,2025-09-07,2.67,2.67,Banco de horas positivo
1730,239,2023-08-16,0.45,0.45,Banco de horas positivo
1731,239,2020-09-11,3.74,3.74,Banco de horas positivo
1732,240,2021-09-18,1.7,0.0,Hora extra paga
1733,240,2023-10-08,0.22,0.0,Hora extra paga
1734,240,2024-05-29,3.07,0.0,Hora extra paga
1735,240,2024-01-02,1.51,1.51,Banco de horas positivo
1736,240,2023-05-01,6.35,0.0,Hora extra paga
1737,240,2023-10-22,2.82,0.0,Compensação
1738,240,2025-02-04,2.77,0.0,Hora extra paga
1739,241,2025-07-02,2.41,2.41,Banco de horas positivo
1740,241,2021-05-22,12.0,12.0,Banco de horas positivo
1741,241,2022-02-25,4.14,0.0,Hora extra paga
1742,241,2020-11-04,8.68,0.0,Hora extra paga
1743,241,2021-11-23,1.21,0.0,Hora extra paga
1744,241,2023-12-22,4.71,4.71,Banco de horas positivo
1745,241,2024-12-07,0.99,0.0,Hora extra paga
1746,241,2020-02-09,5.23,0.0,Hora extra paga
1747,241,2023-01-08,4.04,0.0,Hora extra paga
1748,242,2023-03-03,5.05,0.0,Hora extra paga
1749,242,2019-09-05,5.73,0.0,Hora extra paga
1750,242,2022-09-30,2.14,2.14,Banco de horas positivo
1751,242,2021-02-11,4.59,4.59,Banco de horas positivo
1752,242,2020-01-03,12.0,0.0,Compensação
1753,242,2025-04-29,1.67,0.0,Hora extra paga
1754,242,2022-12-06,3.78,0.0,Hora extra paga
1755,242,2019-01-07,2.27,0.0,Hora extra paga
1756,242,2019-10-26,4.36,0.0,Hora extra paga
1757,242,2019-05-30,3.0,0.0,Hora extra paga
1758,242,2020-01-05,2.71,2.71,Banco de horas positivo
1759,242,2018-10-07,10.52,10.52,Banco de horas positivo
1760,242,2020-06-14,1.34,1.34,Banco de horas positivo
1761,242,2024-02-04,5.9,0.0,Hora extra paga
1762,242,2020-12-25,1.78,0.0,Compensação
1763,242,2020-09-24,1.47,1.47,Banco de horas positivo
1764,242,2023-07-14,5.41,5.41,Banco de horas positivo
1765,242,2022-01-01,6.51,0.0,Compensação
1766,242,2020-09-20,2.44,0.0,Hora extra paga
1767,242,2022-12-27,2.99,0.0,Hora extra paga
1768,242,2022-01-16,1.23,0.0,Hora extra paga
1769,242,2025-12-22,2.66,2.66,Banco de horas positivo
1770,242,2024-10-07,4.2,0.0,Hora extra paga
1771,242,2022-06-29,4.21,4.21,Banco de horas positivo
1772,243,2025-12-03,7.07,0.0,Hora extra paga
1773,243,2020-06-28,1.63,1.63,Banco de horas positivo
1774,243,2025-02-15,7.38,0.0,Hora extra paga
1775,243,2023-11-19,3.86,0.0,Hora extra paga
1776,243,2021-11-05,1.57,1.57,Banco de horas positivo
1777,243,2024-02-01,3.16,0.0,Hora extra paga
1778,243,2022-12-03,5.37,0.0,Hora extra paga
1779,243,2025-09-19,12.0,12.0,Banco de horas positivo
1780,243,2021-11-30,2.85,2.85,Banco de horas positivo
1781,243,2023-06-05,2.88,0.0,Hora extra paga
1782,243,2021-05-21,4.38,0.0,Hora extra paga
1783,243,2021-05-03,2.35,0.0,Hora extra paga
1784,243,2022-07-24,3.84,3.84,Banco de horas positivo
1785,244,2024-12-02,2.32,0.0,Hora extra paga
1786,244,2022-11-29,1.62,1.62,Banco de horas positivo
1787,244,2022-02-11,5.53,5.53,Banco de horas positivo
1788,244,2023-05-02,5.08,0.0,Compensação
1789,244,2022-04-14,10.59,0.0,Hora extra paga
1790,244,2019-10-21,3.93,0.0,Hora extra paga
1791,244,2019-08-17,1.32,1.32,Banco de horas positivo
1792,244,2024-02-02,1.59,1.59,Banco de horas positivo
1793,244,2022-02-16,0.99,0.99,Banco de horas positivo
1794,244,2022-09-13,6.59,6.59,Banco de horas positivo
1795,244,2023-05-24,4.61,4.61,Banco de horas positivo
1796,245,2025-01-21,5.66,0.0,Compensação
1797,246,2025-10-19,0.71,0.0,Hora extra paga
1798,246,2023-09-22,1.69,0.0,Hora extra paga
1799,246,2022-04-13,1.53,1.53,Banco de horas positivo
1800,246,2020-02-13,4.48,0.0,Hora extra paga
1801,246,2020-09-10,8.33,8.33,Banco de horas positivo
1802,246,2019-05-07,4.61,4.61,Banco de horas positivo
1803,246,2019-09-26,5.04,0.0,Hora extra paga
1804,246,2020-01-21,1.27,1.27,Banco de horas positivo
1805,246,2020-08-27,0.1,0.0,Hora extra paga
1806,246,2020-03-19,1.91,1.91,Banco de horas positivo
1807,246,2023-07-03,2.46,2.46,Banco de horas positivo
1808,246,2021-09-08,0.38,0.38,Banco de horas positivo
1809,246,2024-07-05,2.52,0.0,Hora extra paga
1810,247,2023-10-20,3.87,0.0,Hora extra paga
1811,248,2025-09-23,9.11,0.0,Hora extra paga
1812,248,2023-06-13,3.76,0.0,Hora extra paga
1813,248,2025-07-02,2.35,2.35,Banco de horas positivo
1814,248,2025-06-06,2.06,0.0,Hora extra paga
1815,248,2025-03-16,2.7,0.0,Hora extra paga
1816,249,2021-01-18,8.74,8.74,Banco de horas positivo
1817,249,2021-06-17,7.69,0.0,Hora extra paga
1818,249,2022-01-11,4.12,0.0,Hora extra paga
1819,249,2025-12-21,2.43,2.43,Banco de horas positivo
1820,249,2025-12-06,2.46,2.46,Banco de horas positivo
1821,249,2020-08-08,3.29,0.0,Hora extra paga
1822,249,2024-03-23,9.91,0.0,Compensação
1823,249,2020-08-22,1.92,0.0,Hora extra paga
1824,249,2019-01-30,4.15,0.0,Hora extra paga
1825,249,2020-11-19,4.57,4.57,Banco de horas positivo
1826,249,2024-12-17,10.81,10.81,Banco de horas positivo
1827,249,2024-10-12,0.91,0.0,Compensação
1828,249,2022-12-29,1.07,0.0,Hora extra paga
1829,249,2020-08-22,4.13,0.0,Compensação
1830,249,2019-07-22,2.04,2.04,Banco de horas positivo
1831,249,2024-01-23,1.42,0.0,Compensação
1832,249,2022-09-14,1.58,1.58,Banco de horas positivo
1833,249,2018-11-17,1.99,0.0,Hora extra paga
1834,249,2024-10-28,8.02,0.0,Hora extra paga
1835,250,2021-12-26,2.02,2.02,Banco de horas positivo
1836,250,2022-01-08,6.93,0.0,Compensação
1837,250,2025-01-17,3.36,0.0,Compensação
1838,250,2023-10-25,1.18,0.0,Hora extra paga
1839,251,2024-05-11,3.9,3.9,Banco de horas positivo
1840,251,2023-10-14,2.87,0.0,Hora extra paga
1841,251,2024-05-20,1.41,1.41,Banco de horas positivo
1842,251,2024-08-03,4.84,4.84,Banco de horas positivo
1843,251,2025-09-02,2.26,0.0,Hora extra paga
1844,251,2025-06-13,1.97,0.0,Hora extra paga
1845,251,2024-03-19,2.24,2.24,Banco de horas positivo
1846,252,2025-05-13,2.09,0.0,Hora extra paga
1847,253,2025-03-25,3.09,3.09,Banco de horas positivo
1848,253,2024-05-08,6.41,0.0,Hora extra paga
1849,253,2024-11-19,1.21,1.21,Banco de horas positivo
1850,254,2025-09-20,7.44,7.44,Banco de horas positivo
1851,254,2025-06-26,0.97,0.97,Banco de horas positivo
1852,254,2023-06-23,2.58,0.0,Hora extra paga
1853,254,2024-02-28,8.11,8.11,Banco de horas positivo
1854,254,2023-12-13,0.57,0.0,Hora extra paga
1855,255,2022-09-18,5.57,5.57,Banco de horas positivo
1856,255,2025-08-12,3.06,0.0,Hora extra paga
1857,255,2022-02-23,5.49,0.0,Hora extra paga
1858,255,2025-10-19,1.73,0.0,Hora extra paga
1859,255,2022-07-28,2.64,0.0,Compensação
1860,255,2020-12-04,7.57,7.57,Banco de horas positivo
1861,255,2021-01-22,1.91,0.0,Hora extra paga
1862,256,2020-03-09,2.93,2.93,Banco de horas positivo
1863,256,2024-10-17,1.25,0.0,Compensação
1864,256,2019-10-19,2.58,0.0,Hora extra paga
1865,256,2023-06-20,5.43,0.0,Hora extra paga
1866,256,2023-12-18,2.9,2.9,Banco de horas positivo
1867,256,2024-05-04,1.73,0.0,Hora extra paga
1868,256,2024-09-08,2.93,0.0,Hora extra paga
1869,256,2022-03-27,1.73,0.0,Hora extra paga
1870,256,2024-10-15,3.3,3.3,Banco de horas positivo
1871,256,2019-10-10,2.93,0.0,Hora extra paga
1872,256,2023-10-15,3.43,3.43,Banco de horas positivo
1873,256,2022-11-23,5.88,0.0,Hora extra paga
1874,256,2020-12-14,6.1,6.1,Banco de horas positivo
1875,256,2022-02-24,2.77,0.0,Compensação
1876,256,2021-11-14,0.7,0.0,Hora extra paga
1877,256,2021-11-15,1.26,0.0,Hora extra paga
1878,256,2023-01-20,5.87,0.0,Hora extra paga
1879,256,2021-12-15,4.76,0.0,Compensação
1880,257,2023-08-25,4.49,4.49,Banco de horas positivo
1881,257,2024-07-29,3.85,0.0,Hora extra paga
1882,257,2022-06-24,3.63,0.0,Hora extra paga
1883,257,2025-02-27,0.96,0.96,Banco de horas positivo
1884,257,2023-05-11,8.72,0.0,Hora extra paga
1885,257,2025-03-06,6.57,0.0,Hora extra paga
1886,257,2024-03-16,0.9,0.0,Hora extra paga
1887,257,2022-07-20,3.95,3.95,Banco de horas positivo
1888,257,2024-11-04,5.08,5.08,Banco de horas positivo
1889,257,2025-07-23,2.45,0.0,Hora extra paga
1890,257,2025-08-26,1.24,0.0,Hora extra paga
1891,257,2023-05-26,2.04,0.0,Hora extra paga
1892,257,2024-09-14,1.26,0.0,Hora extra paga
1893,257,2025-04-11,12.0,12.0,Banco de horas positivo
1894,257,2022-10-12,6.95,0.0,Hora extra paga
1895,258,2024-04-26,3.22,3.22,Banco de horas positivo
1896,258,2025-03-13,1.19,1.19,Banco de horas positivo
1897,258,2025-04-05,0.62,0.62,Banco de horas positivo
1898,259,2025-12-01,2.72,0.0,Hora extra paga
1899,260,2023-04-20,1.83,1.83,Banco de horas positivo
1900,260,2022-11-08,4.17,4.17,Banco de horas positivo
1901,260,2022-03-12,12.0,0.0,Hora extra paga
1902,262,2024-08-25,10.35,10.35,Banco de horas positivo
1903,262,2025-09-28,3.1,0.0,Hora extra paga
1904,262,2025-07-08,6.76,0.0,Hora extra paga
1905,262,2025-08-24,5.88,0.0,Compensação
1906,262,2025-09-03,2.6,0.0,Compensação
1907,262,2024-12-14,10.6,10.6,Banco de horas positivo
1908,262,2025-09-30,4.58,0.0,Hora extra paga
1909,263,2024-08-28,1.27,1.27,Banco de horas positivo
1910,264,2025-09-30,5.36,0.0,Hora extra paga
1911,265,2024-10-17,7.2,0.0,Hora extra paga
1912,265,2025-12-09,0.6,0.0,Hora extra paga
1913,265,2025-10-16,1.12,1.12,Banco de horas positivo
1914,265,2021-10-04,9.19,9.19,Banco de horas positivo
1915,265,2020-09-14,1.34,0.0,Hora extra paga
1916,265,2023-06-15,3.07,3.07,Banco de horas positivo
1917,265,2023-07-20,1.74,1.74,Banco de horas positivo
1918,265,2025-06-02,2.74,0.0,Hora extra paga
1919,265,2021-07-06,2.98,0.0,Hora extra paga
1920,266,2024-06-30,1.12,1.12,Banco de horas positivo
1921,266,2022-05-25,6.66,6.66,Banco de horas positivo
1922,266,2023-05-07,4.01,0.0,Hora extra paga
1923,266,2024-04-30,9.28,9.28,Banco de horas positivo
1924,266,2025-08-17,8.96,8.96,Banco de horas positivo
1925,266,2022-07-31,5.47,0.0,Hora extra paga
1926,266,2023-03-26,6.58,6.58,Banco de horas positivo
1927,266,2023-12-03,8.03,8.03,Banco de horas positivo
1928,266,2023-02-11,4.3,4.3,Banco de horas positivo
1929,266,2022-01-05,5.66,0.0,Hora extra paga
1930,266,2022-04-24,6.3,6.3,Banco de horas positivo
1931,266,2025-11-23,5.47,5.47,Banco de horas positivo
1932,266,2025-03-01,3.67,0.0,Hora extra paga
1933,267,2025-10-01,12.0,0.0,Compensação
1934,268,2025-01-06,4.56,0.0,Hora extra paga
1935,268,2025-12-09,7.59,0.0,Hora extra paga
1936,268,2024-08-27,9.51,0.0,Hora extra paga
1937,269,2020-09-29,1.57,1.57,Banco de horas positivo
1938,269,2021-04-07,10.64,0.0,Hora extra paga
1939,269,2020-07-03,4.57,0.0,Hora extra paga
1940,269,2020-11-27,2.86,0.0,Hora extra paga
1941,270,2025-03-12,4.1,0.0,Hora extra paga
1942,270,2021-06-28,1.59,1.59,Banco de horas positivo
1943,270,2025-08-05,10.48,0.0,Hora extra paga
1944,270,2023-12-29,0.94,0.94,Banco de horas positivo
1945,270,2020-10-10,7.77,0.0,Hora extra paga
1946,270,2024-10-18,0.85,0.85,Banco de horas positivo
1947,270,2021-08-04,2.27,2.27,Banco de horas positivo
1948,270,2021-08-15,7.12,7.12,Banco de horas positivo
1949,270,2025-04-27,7.11,0.0,Hora extra paga
1950,270,2020-02-09,2.45,0.0,Hora extra paga
1951,270,2020-08-23,3.11,3.11,Banco de horas positivo
1952,270,2020-03-19,3.83,0.0,Hora extra paga
1953,270,2025-02-11,7.45,0.0,Hora extra paga
1954,270,2024-07-22,3.3,3.3,Banco de horas positivo
1955,270,2019-04-16,0.38,0.0,Hora extra paga
1956,270,2023-05-07,2.94,0.0,Hora extra paga
1957,270,2020-09-17,0.42,0.0,Hora extra paga
1958,270,2025-04-21,8.27,0.0,Hora extra paga
1959,270,2021-04-22,9.24,0.0,Hora extra paga
1960,270,2020-11-19,0.19,0.0,Hora extra paga
1961,270,2024-09-30,2.25,0.0,Hora extra paga
1962,270,2024-09-21,4.34,0.0,Compensação
1963,271,2019-03-12,1.52,0.0,Hora extra paga
1964,271,2022-11-27,0.94,0.94,Banco de horas positivo
1965,271,2022-02-26,2.87,0.0,Hora extra paga
1966,271,2022-01-14,4.52,0.0,Hora extra paga
1967,271,2020-02-08,6.63,6.63,Banco de horas positivo
1968,271,2019-11-09,0.72,0.0,Hora extra paga
